key_count,unique_keys,dwell_mean,flight_mean,key_rate,mouse_speed_mean,mouse_clicks,eye_aspect_mean,label
0,0,0.0,0.0,0.0,631.0089636875039,2,0.0,0
0,0,0.0,0.0,0.0,717.0000495626459,0,0.0,0
0,0,0.0,0.0,0.0,1118.2323707017779,0,0.0,0
1,1,0.0,0.0,0.3333333333333333,1062.5931851627565,1,0.0,0
23,6,0.11113664082118443,0.5610007842381796,7.666666666666667,377.3994187464517,0,0.0,0
0,0,0.0,0.0,0.0,1310.0566807869366,2,0.0,0
6,6,0.1311040719350179,0.9539735317230225,2.0,1740.6523698872736,1,0.0,0
20,12,0.13651695251464843,0.16662883758544922,6.666666666666667,0.0,0,0.0,0
17,11,0.11789885689230527,0.24549709260463715,5.666666666666667,0.0,0,0.0,0
20,13,0.1250640869140625,0.16227476220381887,6.666666666666667,0.0,0,0.0,0
16,12,0.10391473770141602,0.29135862986246747,5.333333333333333,0.0,0,0.0,0
15,11,0.11572912534077963,0.20355048179626464,5.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,613.2108822684204,0,0.0,0
0,0,0.0,0.0,0.0,527.7773000549241,2,0.0,0
0,0,0.0,0.0,0.0,686.8381002389426,0,0.0,0
0,0,0.0,0.0,0.0,590.0165878400081,0,0.0,0
0,0,0.0,0.0,0.0,514.5392309284458,0,0.0,0
0,0,0.0,0.0,0.0,1239.4664763322387,0,0.0,0
0,0,0.0,0.0,0.0,649.8697622033469,0,0.0,0
0,0,0.0,0.0,0.0,563.7065394029258,2,0.0,0
0,0,0.0,0.0,0.0,435.37739690314817,0,0.0,0
0,0,0.0,0.0,0.0,904.6921387383292,1,0.0,0
0,0,0.0,0.0,0.0,840.9406433370489,2,0.0,0
0,0,0.0,0.0,0.0,1161.3867541544003,2,0.0,0
0,0,0.0,0.0,0.0,1355.249097231115,0,0.0,0
0,0,0.0,0.0,0.0,503.3905555366444,0,0.0,0
0,0,0.0,0.0,0.0,925.0486769273992,0,0.0,0
0,0,0.0,0.0,0.0,1139.6394935619278,1,0.0,0
0,0,0.0,0.0,0.0,799.4658017879477,1,0.0,0
0,0,0.0,0.0,0.0,1103.1144369712254,2,0.0,0
0,0,0.0,0.0,0.0,906.9928335619203,0,0.0,0
0,0,0.0,0.0,0.0,655.5694424332861,0,0.0,0
0,0,0.0,0.0,0.0,564.8823436590698,0,0.0,0
0,0,0.0,0.0,0.0,413.03883190049487,1,0.0,0
0,0,0.0,0.0,0.0,463.91999227147255,2,0.0,0
0,0,0.0,0.0,0.0,583.0268219656717,4,0.0,0
13,8,0.1245112419128418,0.2656047542889913,4.333333333333333,0.0,0,0.0,0
10,9,0.11786317825317383,0.2769637637668186,3.3333333333333335,0.0,0,0.0,0
13,9,0.10640762402461125,0.2941150466601054,4.333333333333333,0.0,0,0.0,0
8,7,0.13450963156563894,1.03214693069458,2.6666666666666665,974.9925990820808,1,0.0,0
1,1,0.1196746826171875,0.0,0.3333333333333333,1431.9721387173195,2,0.0,0
3,3,0.4626663525899251,0.718539834022522,1.0,459.7693201626137,1,0.0,0
8,3,0.74920254945755,0.9842378298441569,2.6666666666666665,0.0,0,0.0,0
8,7,0.20464335169110978,0.59081169962883,2.6666666666666665,1178.1729119004426,1,0.0,0
12,10,0.1333966851234436,0.2042103030464866,4.0,0.0,0,0.0,0
4,3,0.33927249908447266,1.0571019649505615,1.3333333333333333,600.1622327485595,2,0.0,0
5,4,0.3808851718902588,0.92026686668396,1.6666666666666667,128.81764427603545,2,0.0,0
9,7,0.23647630214691162,0.9983968436717987,3.0,384.7817432425431,1,0.0,0
9,6,0.09727708498636882,0.4609668254852295,3.0,533.4929621277121,0,0.0,0
5,4,0.21191649436950682,0.5083656907081604,1.6666666666666667,272.4249517282843,2,0.0,0
4,4,0.22160232067108154,0.4440641403198242,1.3333333333333333,1572.98985486183,2,0.0,0
0,0,0.0,0.0,0.0,585.703772638749,0,0.0,0
3,3,0.24936715761820474,3.3244059085845947,1.0,1202.8419326845826,0,0.0,0
16,11,0.2129457155863444,0.30343873160226004,5.333333333333333,0.0,0,0.0,0
3,3,0.17644619941711426,1.66200590133667,1.0,584.8294577796692,0,0.0,0
12,8,0.20225414362820712,0.3853482723236084,4.0,0.0,0,0.0,0
10,7,0.15373864769935608,0.4393182098865509,3.3333333333333335,0.0,0,0.0,0
7,6,0.11901913370404925,0.5760306971413749,2.3333333333333335,833.0735267984926,1,0.0,0
0,0,0.0,0.0,0.0,658.7385144645442,2,0.0,0
0,0,0.0,0.0,0.0,670.4794577594944,1,0.0,0
0,0,0.0,0.0,0.0,511.62096852620664,0,0.0,0
3,2,0.7556085586547852,0.46826672554016113,1.0,2247.2434350128246,2,0.0,0
1,1,0.3133656978607178,0.0,0.3333333333333333,2123.8082936430274,3,0.0,0
0,0,0.0,0.0,0.0,2818.500355848317,3,0.0,0
0,0,0.0,0.0,0.0,1311.615423815149,1,0.0,0
4,2,0.31095772981643677,0.8618699312210083,1.3333333333333333,1648.7433628256665,0,0.0,0
2,2,0.3173339366912842,0.0,0.6666666666666666,2009.3559283802867,1,0.0,0
0,0,0.0,0.0,0.0,2883.976207500301,1,0.0,0
0,0,0.0,0.0,0.0,3225.808455076684,2,0.0,0
0,0,0.0,0.0,0.0,2128.1955775544097,1,0.0,0
6,2,0.40568681557973224,0.873717725276947,2.0,644.707555166838,0,0.0,0
4,3,0.5127627849578857,1.754745602607727,1.3333333333333333,1030.134964547216,1,0.0,0
10,3,0.425834584236145,0.7767491042613983,3.3333333333333335,0.0,1,0.0,0
1,1,0.12702631950378418,0.0,0.3333333333333333,1025.5573686272032,0,0.0,0
0,0,0.0,0.0,0.0,458.38503136883065,0,0.0,0
0,0,0.0,0.0,0.0,935.4981198905255,1,0.0,0
0,0,0.0,0.0,0.0,324.1544750957456,0,0.0,0
2,2,0.2989703416824341,0.0,0.6666666666666666,1045.4683973352105,1,0.0,0
0,0,0.0,0.0,0.0,1085.0352269663515,2,0.0,0
0,0,0.0,0.0,0.0,1115.9215301389656,2,0.0,0
0,0,0.0,0.0,0.0,785.5073556458161,3,0.0,0
2,2,0.27283692359924316,0.0,0.6666666666666666,1380.5182894117324,1,0.0,0
0,0,0.0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,1604.8825625230616,0,0.0,0
0,0,0.0,0.0,0.0,2213.4453012133054,0,0.0,0
0,0,0.0,0.0,0.0,1798.1104227145418,0,0.0,0
19,11,0.10575792663975765,0.14856673611534965,6.333333333333333,414.4493550325551,1,0.0,0
10,7,0.1078493356704712,0.18044161796569824,3.3333333333333335,0.0,0,0.0,0
25,13,0.10987154960632324,0.11160081624984741,8.333333333333334,0.0,0,0.0,0
6,6,0.09990998109181722,0.27737836837768554,2.0,2141.9844820386675,0,0.0,0
0,0,0.0,0.0,0.0,1340.8251197827333,1,0.0,0
2,2,0.2808951139450073,0.0,0.6666666666666666,960.5666706276317,0,0.0,0
0,0,0.0,0.0,0.0,677.9742873537683,0,0.0,0
0,0,0.0,0.0,0.0,464.9607291828397,0,0.0,0
0,0,0.0,0.0,0.0,727.8398992625355,0,0.0,0
0,0,0.0,0.0,0.0,742.0621678396348,0,0.0,0
0,0,0.0,0.0,0.0,10733.321618816331,0,0.0,1
0,0,0.0,0.0,0.0,3834.2250306647393,3,0.0,1
20,10,0.13013263752585963,0.23787379264831543,6.666666666666667,2652.947930578887,1,0.0,1
26,11,0.07942406030801627,0.12968144967005804,8.666666666666666,0.0,0,0.0,1
9,7,0.06994673940870497,0.44020915031433105,3.0,0.0,0,0.0,1
19,11,0.0809711029655055,0.30481066968705917,6.333333333333333,0.0,0,0.0,1
13,8,0.09580294291178386,0.1354626308787953,4.333333333333333,4954.61412645949,1,0.0,1
23,10,0.08378107981248335,0.19232417236674915,7.666666666666667,0.0,0,0.0,1
18,12,0.08459594514634874,0.18565245469411215,6.0,0.0,0,0.0,1
23,10,0.0836166298907736,0.11071128194982355,7.666666666666667,7729.890710741312,0,0.0,1
0,0,0.0,0.0,0.0,2096.348999610283,4,0.0,1
5,5,0.06266193389892578,0.9358598589897156,1.6666666666666667,1060.0301683476823,1,0.0,1
0,0,0.0,0.0,0.0,4991.227329469978,1,0.0,1
10,8,0.07816600799560547,0.2676648563808865,3.3333333333333335,2683.8203788685228,0,0.0,1
22,13,0.08120404590259898,0.14935839743841262,7.333333333333333,0.0,0,0.0,1
23,13,0.07425030795010654,0.18657937916842374,7.666666666666667,0.0,0,0.0,1
19,13,0.07693934440612793,0.2406550081152665,6.333333333333333,0.0,0,0.0,1
21,11,0.07004402875900269,0.2141915275937035,7.0,0.0,0,0.0,1
7,6,0.07293905530657087,0.25248823847089497,2.3333333333333335,1963.000605345669,0,0.0,1
6,2,0.20744566122690836,0.5990556478500366,2.0,2327.406195069221,1,0.0,1
4,4,0.07655549049377441,0.11464134852091472,1.3333333333333333,1273.9134535547382,2,0.0,1
18,13,0.0753936767578125,0.2610112779280719,6.0,0.0,0,0.0,1
25,12,0.07948844909667968,0.1613525946935018,8.333333333333334,0.0,0,0.0,1
18,11,0.08375292354159886,0.3194847106933594,6.0,3251.680503182108,0,0.0,1
13,2,0.24521402212289664,0.12054103071039374,4.333333333333333,3518.507353309235,2,0.0,1
0,0,0.0,0.0,0.0,2127.0964299535353,3,0.0,1
5,5,0.09184203147888184,0.45112472772598267,1.6666666666666667,2949.501304836831,0,0.0,1
0,0,0.0,0.0,0.0,2687.2125203595383,3,0.0,1
0,0,0.0,0.0,0.0,2183.473569048914,2,0.0,1
2,1,0.10338914394378662,2.412079095840454,0.6666666666666666,2657.4604550626136,2,0.0,1
2,1,0.15028131008148193,2.0503742694854736,0.6666666666666666,815.8011613617209,1,0.0,1
2,1,0.10039699077606201,1.4649310111999512,0.6666666666666666,751.659551182489,2,0.0,1
14,2,0.20304164519676796,0.23439711332321167,4.666666666666667,1311.5451797692679,1,0.0,1
11,2,0.2793864770369096,0.34446532726287843,3.6666666666666665,2071.8973602602146,0,0.0,1
31,15,0.08446629047393799,0.10797115166982015,10.333333333333334,0.0,1,0.0,1
20,14,0.07476294668097246,0.22520626783370973,6.666666666666667,0.0,0,0.0,1
8,6,0.08392301201820374,0.14757245779037476,2.6666666666666665,2652.711754591272,2,0.0,1
0,0,0.0,0.0,0.0,2745.9461504840947,0,0.0,1
5,2,0.256039023399353,0.4073227246602376,1.6666666666666667,4699.382540017655,2,0.0,1
14,6,0.06410792895725795,0.3733035601102389,4.666666666666667,1394.1991031858186,0,0.0,1
5,2,0.150229811668396,0.7479049364725748,1.6666666666666667,3186.471830436542,0,0.0,1
2,1,0.0854640007019043,0.5904245376586914,0.6666666666666666,1678.5632740521096,2,0.0,1
0,0,0.0,0.0,0.0,1450.7455420273773,3,0.0,1
0,0,0.0,0.0,0.0,437.31871806283783,0,0.0,1
0,0,0.0,0.0,0.0,1070.6225330836194,2,0.0,1
0,0,0.0,0.0,0.0,1079.1410023072297,3,0.0,1
0,0,0.0,0.0,0.0,1475.710149457652,4,0.0,1
0,0,0.0,0.0,0.0,2736.9894076536184,4,0.0,1
0,0,0.0,0.0,0.0,1615.2148345633666,17,0.0,1
0,0,0.0,0.0,0.0,2109.2136085480156,2,0.0,1
10,8,0.08001680374145508,0.18545251422458225,3.3333333333333335,2642.192701335606,2,0.0,1
6,2,0.3574340343475342,0.2686399221420288,2.0,3721.5677246417017,1,0.0,1
0,0,0.0,0.0,0.0,1507.8189214222689,0,0.0,1
0,0,0.0,0.0,0.0,2437.660378989288,2,0.0,1
0,0,0.0,0.0,0.0,3628.404083441368,2,0.0,1
2,2,0.1315596103668213,0.0,0.6666666666666666,4714.135984331976,0,0.0,1
10,2,0.2579068899154663,0.4133865303463406,3.3333333333333335,2681.554847693273,0,0.0,1
7,6,0.08129004069737025,0.06748247146606445,2.3333333333333335,1564.5171684313113,2,0.0,1
21,11,0.07275768688746861,0.20380938053131104,7.0,0.0,0,0.0,1
13,9,0.07253237871023324,0.3098837534586589,4.333333333333333,0.0,0,0.0,1
18,11,0.07094113032023112,0.22932042795069077,6.0,0.0,0,0.0,1
17,13,0.07458309566273409,0.1669783890247345,5.666666666666667,0.0,0,0.0,1
8,7,0.08160164952278137,0.17639214651925222,2.6666666666666665,2583.52149841172,0,0.0,1
15,10,0.06634481747945149,0.23303173269544328,5.0,0.0,1,0.0,1
25,16,0.0734881858030955,0.15387152632077536,8.333333333333334,0.0,0,0.0,1
5,3,0.4688558578491211,1.3558907985687256,1.6666666666666667,2693.613813505066,1,0.0,1
4,4,0.07515770196914673,0.10809087753295898,1.3333333333333333,1479.0615387913197,3,0.0,1
16,11,0.08785656094551086,0.2793136119842529,5.333333333333333,0.0,0,0.0,1
7,4,0.08735871315002441,1.5560323397318523,2.3333333333333335,3242.855587406573,1,0.0,1
17,6,0.059419482946395874,0.24758759666891658,5.666666666666667,0.0,0,0.0,1
23,9,0.0716414111001151,0.29909099703249725,7.666666666666667,2893.0625389462925,0,0.0,1
15,2,0.09093444163982685,0.4874753100531442,5.0,3494.321266466592,0,0.0,1
7,1,0.07655576297215053,0.2566044671194894,2.3333333333333335,2025.6118500626267,0,0.0,1
0,0,0.0,0.0,0.0,1325.242978206807,1,0.0,1
0,0,0.0,0.0,0.0,1610.4479877161614,0,0.0,1
0,0,0.0,0.0,0.0,1185.3129242553491,1,0.0,1
5,2,0.17936474084854126,0.412539005279541,1.6666666666666667,2332.874364907735,1,0.0,1
13,2,0.07749146223068237,0.4376845955848694,4.333333333333333,1796.671486850282,0,0.0,1
9,1,0.08633001645406087,0.33704712986946106,3.0,2820.6743355322556,0,0.0,1
0,0,0.0,0.0,0.0,2183.1635062331475,1,0.0,1
0,0,0.0,0.0,0.0,1574.076677308485,1,0.0,1
11,2,0.08035378456115723,0.3159710831112332,3.6666666666666665,2613.773698224621,1,0.0,1
4,2,0.07229169209798177,1.4451143741607666,1.3333333333333333,1327.0933882849708,1,0.0,1
20,11,0.07676177024841309,0.1744562029838562,6.666666666666667,0.0,0,0.0,1
23,12,0.07244540297466776,0.18639334765347568,7.666666666666667,0.0,0,0.0,1
18,8,0.08160992229686063,0.28975845785701976,6.0,0.0,0,0.0,1
5,1,0.06455373764038086,0.5162001848220825,1.6666666666666667,1440.9584324241218,0,0.0,1
0,0,0.0,0.0,0.0,1096.1390099726539,3,0.0,1
0,0,0.0,0.0,0.0,1195.8378946025625,3,0.0,1
0,0,0.0,0.0,0.0,1290.7628857084705,3,0.0,1
0,0,0.0,0.0,0.0,1404.637768396455,3,0.0,1
0,0,0.0,0.0,0.0,1293.8575220293446,2,0.0,1
6,2,0.08798694610595703,0.21767759323120117,2.0,1895.3875104052765,1,0.0,1
2,2,0.08053946495056152,2.392925977706909,0.6666666666666666,1949.2983422998825,2,0.0,1
20,14,0.07172833681106568,0.24003575977526212,6.666666666666667,0.0,0,0.0,1
22,13,0.07366824150085449,0.20231256030854725,7.333333333333333,0.0,0,0.0,1
21,11,0.06800407455081031,0.1993066668510437,7.0,0.0,0,0.0,1
19,13,0.0678811338212755,0.2418957551320394,6.333333333333333,0.0,0,0.0,1
22,14,0.07521557807922363,0.19654669544913553,7.333333333333333,0.0,0,0.0,1
2,2,0.1954193115234375,0.0,0.6666666666666666,3426.421762220885,1,0.0,1
2,2,0.2062830924987793,0.0,0.6666666666666666,2765.5599137997115,0,0.0,1
0,0,0.0,0.0,0.0,1353.2930805925353,0,0.0,1
7,6,0.08135260854448591,0.12181603908538818,2.3333333333333335,657.8552775323358,3,0.0,1
29,12,0.08121299743652344,0.12459499495370048,9.666666666666666,0.0,0,0.0,1
11,8,0.07768788337707519,0.441664719581604,3.6666666666666665,0.0,0,0.0,1
27,16,0.08201033097726328,0.11950743639910663,9.0,0.0,0,0.0,1
17,12,0.06950874889598173,0.2102324366569519,5.666666666666667,0.0,0,0.0,1
18,11,0.08103109808529124,0.223115556380328,6.0,0.0,0,0.0,1
14,9,0.0751952954701015,0.34991725853511263,4.666666666666667,0.0,0,0.0,1
11,10,0.07846151698719371,0.4542938470840454,3.6666666666666665,0.0,0,0.0,1
9,9,0.07561280992296007,0.5779362916946411,3.0,0.0,0,0.0,1
18,10,0.08230935826021082,0.23300285900340362,6.0,0.0,0,0.0,1
10,8,0.06060466766357422,0.1917106866836548,3.3333333333333335,2065.1867992661305,0,0.0,1
0,0,0.0,0.0,0.0,1912.910157684667,0,0.0,1
0,0,0.0,0.0,0.0,765.7771438677049,1,0.0,1
22,13,0.0761609294197776,0.16753387451171875,7.333333333333333,0.0,0,0.0,1
10,8,0.08536098003387452,0.15939879417419434,3.3333333333333335,2175.32193038805,2,0.0,1
0,0,0.0,0.0,0.0,1319.9672401642333,2,0.0,1
0,0,0.0,0.0,0.0,2046.0407044872895,2,0.0,1
0,0,0.0,0.0,0.0,2285.56372198517,1,0.0,1
23,2,0.2354989160190929,0.24312296367826916,7.666666666666667,0.0,0,0.0,1
16,2,0.30530090630054474,0.31185205777486164,5.333333333333333,2456.3824013170215,0,0.0,1
11,2,0.4137736667286266,0.3521454864078098,3.6666666666666665,1727.7477496834479,1,0.0,1
3,2,0.5914045969645182,0.5336146354675293,1.0,1728.9591929925773,2,0.0,1
4,2,0.5156726837158203,0.2957192659378052,1.3333333333333333,2378.0118134331606,1,0.0,1
7,2,0.3647558291753133,1.3149105072021485,2.3333333333333335,2796.364171969761,1,0.0,1
5,2,0.749890947341919,1.5038781762123108,1.6666666666666667,2843.729077022299,1,0.0,1
0,0,0.0,0.0,0.0,2120.5541856147875,1,0.0,1
0,0,0.0,0.0,0.0,2719.167670051766,3,0.0,1
0,0,0.0,0.0,0.0,2261.6793743660755,0,0.0,1
0,0,0.0,0.0,0.0,781.7948655610569,0,0.0,1
0,0,0.0,0.0,0.0,1033.8957432472473,1,0.0,1
28,12,0.0791160779840806,0.736992562258685,9.333333333333334,0.0,0,0.0,1
22,12,0.08097630455380395,0.2001649992806571,7.333333333333333,0.0,0,0.0,1
15,10,0.07685538927714029,0.30535949071248375,5.0,0.0,0,0.0,1
11,9,0.17111463980241257,0.735357666015625,3.6666666666666665,3222.456453263798,1,0.0,1
3,2,0.8745965957641602,1.9278504848480225,1.0,2599.414047934641,2,0.0,1
5,2,0.3676589012145996,1.2573897242546082,1.6666666666666667,964.0491443316248,2,0.0,1
3,2,0.46325429280598956,0.5734775066375732,1.0,2520.9000321077037,1,0.0,1
0,0,0.0,0.0,0.0,732.3607523400883,1,0.0,1
0,0,0.0,0.0,0.0,1048.3267266344844,1,0.0,1
0,0,0.0,0.0,0.0,232.01172809047983,3,0.0,1
0,0,0.0,0.0,0.0,0.0,3,0.0,1
0,0,0.0,0.0,0.0,899.2329513799592,3,0.0,1
0,0,0.0,0.0,0.0,446.5074758813647,2,0.0,1
0,0,0.0,0.0,0.0,935.122101162537,2,0.0,1
0,0,0.0,0.0,0.0,1282.6452442249092,1,0.0,1
0,0,0.0,0.0,0.0,694.5621642565893,0,0.0,1
0,0,0.0,0.0,0.0,548.3818640985705,0,0.0,1
0,0,0.0,0.0,0.0,781.7506399725714,2,0.0,1
0,0,0.0,0.0,0.0,1052.3911140511852,2,0.0,1
0,0,0.0,0.0,0.0,802.2199003787001,2,0.0,1
0,0,0.0,0.0,0.0,1363.5045247843511,0,0.0,1
0,0,0.0,0.0,0.0,1027.9796692909965,2,0.0,1
0,0,0.0,0.0,0.0,799.3422636539831,1,0.0,1
0,0,0.0,0.0,0.0,929.2082881238443,2,0.0,1
0,0,0.0,0.0,0.0,1493.6990030833044,3,0.0,1
4,2,0.23237478733062744,0.2571345567703247,1.3333333333333333,3135.678765966393,1,0.0,1
50,2,0.2016405540963878,0.6952541542053222,16.666666666666668,0.0,0,0.0,1
19,3,0.14644785722096762,0.3005652051222952,6.333333333333333,963.7306300828609,1,0.0,1
0,0,0.0,0.0,0.0,957.6756934506728,0,0.0,2
0,0,0.0,0.0,0.0,214.4876632105496,0,0.0,2
0,0,0.0,0.0,0.0,515.7979040208797,0,0.0,2
0,0,0.0,0.0,0.0,302.2635657771187,0,0.0,2
0,0,0.0,0.0,0.0,416.70455727710737,0,0.0,2
0,0,0.0,0.0,0.0,387.63185596226276,2,0.0,2
0,0,0.0,0.0,0.0,218.529337644935,2,0.0,2
0,0,0.0,0.0,0.0,338.188165176691,0,0.0,2
0,0,0.0,0.0,0.0,1090.5590866309722,0,0.0,2
0,0,0.0,0.0,0.0,1280.506475285049,1,0.0,2
0,0,0.0,0.0,0.0,801.9510034342082,1,0.0,2
0,0,0.0,0.0,0.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,439.07775893883775,0,0.0,2
0,0,0.0,0.0,0.0,600.2517286049742,0,0.0,2
0,0,0.0,0.0,0.0,228.202781762225,0,0.0,2
0,0,0.0,0.0,0.0,285.82129154392396,0,0.0,2
0,0,0.0,0.0,0.0,220.45069949312577,0,0.0,2
0,0,0.0,0.0,0.0,635.3724656621404,0,0.0,2
6,4,0.17533674240112304,0.2778791427612305,2.0,695.2044157360076,1,0.0,2
13,9,0.1540079116821289,0.30577025046715367,4.333333333333333,0.0,0,0.0,2
3,3,0.12816715240478516,2.7537888288497925,1.0,650.2254710516409,0,0.0,2
